Animal1,Animal2,weights
cod,turtle,0.174069143
cod,walrus,0.257780974
cod,wasp,0.113995094
cod,weasel,0.086136314
cod,whale,0.338182224
cod,wolf,0.046065506
cod,wombat,0.030956542
cod,woodpecker,0.08035367
cod,yak,0.173948338
cod,zebra,0.177773121
cow,albatross,0.196841952
cow,alligator,0.343626043
cow,ant,0.297916918
cow,antelope,0.301160759
cow,baboon,0.4305178
cow,badger,0.277414723
cow,barracuda,0.072985121
cow,bat,0.230530025
cow,bear,0.318672501
cow,beaver,0.229356773
cow,bee,0.286198929
cow,beetle,0.255992169
cow,bison,0.31424127
cow,blackbird,0.173941313
cow,boa,0.087353771
cow,bonobo,0.233112776
cow,buffalo,0.262531003
cow,bumblebee,0.15374466
cow,butterfly,0.169673123
cow,caiman,0.166988852
cow,camel,0.450246318
cow,canary,0.15434991
cow,carp,0.169052025
cow,cat,0.44804709
cow,caterpillar,0.29005448
cow,catfish,0.232184771
cow,centipede,0.229066412
cow,chameleon,0.213161239
cow,chicken,0.512518905
cow,chimpanzee,0.253836716
cow,chipmunk,0.183848306
cow,cockroach,0.306568765
cow,cod,0.148482219
cow,cow,1
cow,coyote,0.311979043
cow,crab,0.296574238
cow,crocodile,0.372965734
cow,crow,0.319928738
cow,cuttlefish,0.164293151
cow,deer,0.418044558
cow,dingo,0.310832594
cow,dog,0.537780224
cow,dolphin,0.239792896
cow,donkey,0.404393159
cow,dove,0.20966505
cow,dragonfly,0.197517841
cow,duck,0.348093
cow,eagle,0.237223535
cow,eel,0.246177863
cow,elephant,0.471126618
cow,elk,0.35896247
cow,emu,0.141283496
cow,falcon,0.153028032
cow,finch,0.079941666
cow,flamingo,0.213990187
cow,flea,0.334384311
cow,fly,0.189399833
cow,fox,0.206025163
cow,frog,0.313527907
cow,gazelle,0.261316166
cow,gecko,0.100487977
cow,gibbon,0.118203395
cow,giraffe,0.379286017
cow,goat,0.678227697
cow,goldfish,0.357013028
cow,goose,0.379437282
cow,gorilla,0.307938901
cow,grasshopper,0.278795434
cow,hamster,0.34150835
cow,hare,0.290879807
cow,hawk,0.158995273
cow,hedgehog,0.229658693
cow,horse,0.45675336
cow,hyena,0.40335174
cow,jaguar,0.133041557
cow,jellyfish,0.210501426
cow,kangaroo,0.26732087
cow,kiwi,0.184175067
cow,koala,0.253442386
cow,ladybug,0.237260673
cow,lemur,0.137267426
cow,lemming,0.097122664
cow,leopard,0.258857349
cow,lion,0.398784773
cow,lizard,0.309648763
cow,lobster,0.329328471
cow,mammoth,0.276898338
cow,mink,0.32550964
cow,mole,0.251749824
cow,mongoose,0.213504222
cow,monkey,0.389213192
cow,moose,0.302505064
cow,moth,0.158481
cow,mouse,0.298091906
cow,mule,0.402528886
cow,nightingale,0.165992433
cow,nymph,0.258001374
cow,octopus,0.236229712
cow,okapi,0.192959793
cow,ostrich,0.416884339
cow,otter,0.186397525
cow,owl,0.311215129
cow,oyster,0.251217354
cow,panda,0.273706895
cow,panther,0.166940235
cow,parakeet,0.166880042
cow,parrot,0.31970877
cow,peacock,0.278828784
cow,pelican,0.206425136
cow,penguin,0.164583435
cow,pig,0.649194967
cow,pigeon,0.341872158
cow,piranha,0.152715874
cow,platypus,0.295487592
cow,pony,0.343969432
cow,poodle,0.334399541
cow,prawn,0.314774914
cow,puma,0.096076189
cow,python,0.180003036
cow,rabbit,0.470020737
cow,racoon,0.228674377
cow,rat,0.33978565
cow,rattlesnake,0.277202771
cow,raven,0.253886528
cow,reindeer,0.415743888
cow,rhinoceros,0.40886364
cow,robin,0.047659487
cow,rooster,0.477070783
cow,salamander,0.17891584
cow,salmon,0.195452255
cow,scallop,0.195591117
cow,scorpion,0.23034752
cow,seal,0.182853284
cow,shark,0.302748982
cow,sheep,0.582736744
cow,shrimp,0.295211038
cow,skunk,0.320263019
cow,snail,0.244175609
cow,snake,0.375871452
cow,sparrow,0.144035998
cow,spider,0.161487858
cow,squid,0.2292161
cow,squirrel,0.282844228
cow,starfish,0.164871079
cow,stingray,0.114765957
cow,stork,0.283826611
cow,swallow,0.227417183
cow,swan,0.230666633
cow,tapir,0.226890569
cow,termite,0.186445683
cow,tarantula,0.236176052
cow,tiger,0.256792294
cow,toad,0.260461276
cow,tortoise,0.322318861
cow,toucan,0.237484348
cow,trout,0.190115592
cow,turkey,0.045747388
cow,turtle,0.316314844
cow,walrus,0.281142412
cow,wasp,0.116302006
cow,weasel,0.318763707
cow,whale,0.323833032
cow,wolf,0.307740105
cow,wombat,0.327597372
cow,woodpecker,0.203772245
cow,yak,0.229992109
cow,zebra,0.285236502
coyote,albatross,0.214257431
coyote,alligator,0.429882077
coyote,ant,0.297894932
coyote,antelope,0.375297498
coyote,baboon,0.325251948
coyote,badger,0.416052521
coyote,barracuda,0.213998376
coyote,bat,0.286270183
coyote,bear,0.359536401
coyote,beaver,0.449422956
coyote,bee,0.263993014
coyote,beetle,0.353513014
coyote,bison,0.369819183
coyote,blackbird,0.360479125
coyote,boa,0.191124308
coyote,bonobo,0.279459143
coyote,buffalo,0.289281417
coyote,bumblebee,0.36041936
coyote,butterfly,0.234933243
coyote,caiman,0.29017618
coyote,camel,0.298660884
coyote,canary,0.217383102
coyote,carp,0.143702608
coyote,cat,0.446573562
coyote,caterpillar,0.302431634
coyote,catfish,0.249207429
coyote,centipede,0.335401774
coyote,chameleon,0.342060848
coyote,chicken,0.341317344
coyote,chimpanzee,0.286340935
coyote,chipmunk,0.360594746
coyote,cockroach,0.385524998
coyote,cod,0.094830771
coyote,cow,0.311979043
coyote,coyote,1
coyote,crab,0.271766355
coyote,crocodile,0.355256661
coyote,crow,0.428626498
coyote,cuttlefish,0.138469392
coyote,deer,0.384687786
coyote,dingo,0.428512701
coyote,dog,0.467440093
coyote,dolphin,0.224780195
coyote,donkey,0.324832354
coyote,dove,0.276968232
coyote,dragonfly,0.267807362
coyote,duck,0.396128608
coyote,eagle,0.361184667
coyote,eel,0.210700994
coyote,elephant,0.28909927
coyote,elk,0.408882741
coyote,emu,0.173397021
coyote,falcon,0.321148002
coyote,finch,0.259216456
coyote,flamingo,0.348479849
coyote,flea,0.333407472
coyote,fly,0.204274955
coyote,fox,0.362178385
coyote,frog,0.370043232
coyote,gazelle,0.237813108
coyote,gecko,0.228349611
coyote,gibbon,0.112859924
coyote,giraffe,0.283400162
coyote,goat,0.371862468
coyote,goldfish,0.214282017
coyote,goose,0.377878977
coyote,gorilla,0.37299959
coyote,grasshopper,0.319972781
coyote,hamster,0.318133105
coyote,hare,0.324294627
coyote,hawk,0.383515387
coyote,hedgehog,0.299185838
coyote,horse,0.267838483
coyote,hyena,0.376290169
coyote,jaguar,0.257041034
coyote,jellyfish,0.18095199
coyote,kangaroo,0.289288249
coyote,kiwi,0.197240474
coyote,koala,0.349354465
coyote,ladybug,0.322865253
coyote,lemur,0.151916589
coyote,lemming,0.252880582
coyote,leopard,0.248449882
coyote,lion,0.263065919
coyote,lizard,0.360303753
coyote,lobster,0.242860517
coyote,mammoth,0.360747288
coyote,mink,0.358801065
coyote,mole,0.322800801
coyote,mongoose,0.296753124
coyote,monkey,0.411507833
coyote,moose,0.391727284
coyote,moth,0.152281154
coyote,mouse,0.414760822
coyote,mule,0.359218375
coyote,nightingale,0.0978463
coyote,nymph,0.232023944
coyote,octopus,0.241508964
coyote,okapi,0.073472867
coyote,ostrich,0.283036243
coyote,otter,0.31820526
coyote,owl,0.390212099
coyote,oyster,0.176092715
coyote,panda,0.325336689
coyote,panther,0.326346548
coyote,parakeet,0.147267698
coyote,parrot,0.28468023
coyote,peacock,0.178066384
coyote,pelican,0.271318183
coyote,penguin,0.206185973
coyote,pig,0.382204039
coyote,pigeon,0.315256573
coyote,piranha,0.315506386
coyote,platypus,0.321061005
coyote,pony,0.336567111
coyote,poodle,0.358058557
coyote,prawn,0.153119993
coyote,puma,0.233375326
coyote,python,0.188377742
coyote,rabbit,0.536886904
coyote,racoon,0.287786426
coyote,rat,0.442575205
coyote,rattlesnake,0.497803028
coyote,raven,0.412898338
coyote,reindeer,0.317903088
coyote,rhinoceros,0.250791205
coyote,robin,0.104559374
coyote,rooster,0.372517711
coyote,salamander,0.264074081
coyote,salmon,0.185839952
coyote,scallop,0.043656226
coyote,scorpion,0.393253239
coyote,seal,0.119356638
coyote,shark,0.313070604
coyote,sheep,0.281997627
coyote,shrimp,0.182328741
coyote,skunk,0.446758951
coyote,snail,0.212146357
coyote,snake,0.444676022
coyote,sparrow,0.324518631
coyote,spider,0.320169599
coyote,squid,0.184019356
coyote,squirrel,0.456998246
coyote,starfish,0.224800502
coyote,stingray,0.250467269
coyote,stork,0.207438984
coyote,swallow,0.223872393
coyote,swan,0.224011779
coyote,tapir,0.259477242
coyote,termite,0.229996133
coyote,tarantula,0.372687838
coyote,tiger,0.35663835
coyote,toad,0.42803539
coyote,tortoise,0.336216297
coyote,toucan,0.325766381
coyote,trout,0.237699512
coyote,turkey,0.062439965
coyote,turtle,0.39725053
coyote,walrus,0.315432334
coyote,wasp,0.250978365
coyote,weasel,0.449057448
coyote,whale,0.253352446
coyote,wolf,0.530277802
coyote,wombat,0.376373795
coyote,woodpecker,0.271115661
coyote,yak,0.19453139
coyote,zebra,0.366563125
crab,albatross,0.263990171
crab,alligator,0.435752083
crab,ant,0.347995522
crab,antelope,0.244275732
crab,baboon,0.283443472
crab,badger,0.240085761
crab,barracuda,0.266894805
crab,bat,0.298651158
crab,bear,0.291968187
crab,beaver,0.202025599
crab,bee,0.331559108
crab,beetle,0.395056083
crab,bison,0.145713026
crab,blackbird,0.201662479
crab,boa,0.179880487
crab,bonobo,0.202074665
crab,buffalo,0.078260892
crab,bumblebee,0.232296561
crab,butterfly,0.333857629
crab,caiman,0.324222833
crab,camel,0.275479621
crab,canary,0.204730282
crab,carp,0.306707462
crab,cat,0.366873632
crab,caterpillar,0.281792329
crab,catfish,0.472411166
crab,centipede,0.365275546
crab,chameleon,0.29922917
crab,chicken,0.407251185
crab,chimpanzee,0.186409251
crab,chipmunk,0.132688899
crab,cockroach,0.436084671
crab,cod,0.373541962
crab,cow,0.296574238
crab,coyote,0.271766355
crab,crab,1
crab,crocodile,0.42314489
crab,crow,0.201598571
crab,cuttlefish,0.471803213
crab,deer,0.288830886
crab,dingo,0.135046496
crab,dog,0.361725378
crab,dolphin,0.385485559
crab,donkey,0.222269772
crab,dove,0.189959111
crab,dragonfly,0.328453501
crab,duck,0.350882058
crab,eagle,0.206219132
crab,eel,0.518582885
crab,elephant,0.340846971
crab,elk,0.179307138
crab,emu,0.094309887
crab,falcon,0.138286813
crab,finch,0.123022238
crab,flamingo,0.226008478
crab,flea,0.316521778
crab,fly,0.190887945
crab,fox,0.100673854
crab,frog,0.427060625
crab,gazelle,0.137912067
crab,gecko,0.291324834
crab,gibbon,0.117031597
crab,giraffe,0.29665786
crab,goat,0.339493975
crab,goldfish,0.402031714
crab,goose,0.298689252
crab,gorilla,0.223413315
crab,grasshopper,0.27200809
crab,hamster,0.320685634
crab,hare,0.175576704
crab,hawk,0.191003819
crab,hedgehog,0.249824397
crab,horse,0.207161964
crab,hyena,0.292747633
crab,jaguar,0.130440559
crab,jellyfish,0.509251738
crab,kangaroo,0.221689383
crab,kiwi,0.20635617
crab,koala,0.21914471
crab,ladybug,0.287193404
crab,lemur,0.188066809
crab,lemming,0.19445337
crab,leopard,0.303721259
crab,lion,0.261500919
crab,lizard,0.436365306
crab,lobster,0.639517869
crab,mammoth,0.190192707
crab,mink,0.246629864
crab,mole,0.319114001
crab,mongoose,0.231256244
crab,monkey,0.425017486
crab,moose,0.195347876
crab,moth,0.22831271
crab,mouse,0.296905597
crab,mule,0.162750021
crab,nightingale,0.124227491
crab,nymph,0.277841147
crab,octopus,0.489907438
crab,okapi,0.126371109
crab,ostrich,0.313210608
crab,otter,0.329992676
crab,owl,0.291654901
crab,oyster,0.440747519
crab,panda,0.223204861
crab,panther,0.162934192
crab,parakeet,0.256778612
crab,parrot,0.328274836
crab,peacock,0.186473192
crab,pelican,0.23233179
crab,penguin,0.205042822
crab,pig,0.385073166
crab,pigeon,0.288422458
crab,piranha,0.243359097
crab,platypus,0.357726345
crab,pony,0.126091954
crab,poodle,0.219282977
crab,prawn,0.556667791
crab,puma,0.117863297
crab,python,0.213956968
crab,rabbit,0.323985691
crab,racoon,0.228195657
crab,rat,0.383193712
crab,rattlesnake,0.363847
crab,raven,0.226184459
crab,reindeer,0.196771724
crab,rhinoceros,0.24655744
crab,robin,0.028682709
crab,rooster,0.260651989
crab,salamander,0.339349314
crab,salmon,0.379073667
crab,scallop,0.502754755
crab,scorpion,0.419870058
crab,seal,0.218291619
crab,shark,0.470225519
crab,sheep,0.251524677
crab,shrimp,0.595449051
crab,skunk,0.26509769
crab,snail,0.461752893
crab,snake,0.462656988
crab,sparrow,0.281845636
crab,spider,0.310179861
crab,squid,0.513511849
crab,squirrel,0.331743237
crab,starfish,0.44850235
crab,stingray,0.390704459
crab,stork,0.235496689
crab,swallow,0.308701202
crab,swan,0.179604506
crab,tapir,0.295146861
crab,termite,0.269913908
crab,tarantula,0.385086389
crab,tiger,0.293497539
crab,toad,0.382853551
crab,tortoise,0.410259593
crab,toucan,0.259135696
crab,trout,0.311502329
crab,turkey,0.048288993
crab,turtle,0.552976645
crab,walrus,0.364249375
crab,wasp,0.333689605
crab,weasel,0.224257996
crab,whale,0.436685253
crab,wolf,0.215847988
crab,wombat,0.207152455
crab,woodpecker,0.24662208
crab,yak,0.115435996
crab,zebra,0.30401888
crocodile,albatross,0.344143134
crocodile,alligator,0.600692549
crocodile,ant,0.310985339
crocodile,antelope,0.299474548
crocodile,baboon,0.498074277
crocodile,badger,0.305281895
crocodile,barracuda,0.287686552
crocodile,bat,0.260771389
crocodile,bear,0.344098464
crocodile,beaver,0.24241957
crocodile,bee,0.254157827
crocodile,beetle,0.293902669
crocodile,bison,0.311023599
crocodile,blackbird,0.183523819
crocodile,boa,0.210434054
crocodile,bonobo,0.330783085
crocodile,buffalo,0.159746725
crocodile,bumblebee,0.25648042
crocodile,butterfly,0.308618368
crocodile,caiman,0.461257
crocodile,camel,0.344717986
crocodile,canary,0.124033771
crocodile,carp,0.273051146
crocodile,cat,0.439045516
crocodile,caterpillar,0.276468289
crocodile,catfish,0.465296662
crocodile,centipede,0.422819279
crocodile,chameleon,0.393521654
crocodile,chicken,0.385222518
crocodile,chimpanzee,0.419909505
crocodile,chipmunk,0.183407833
crocodile,cockroach,0.469418516
crocodile,cod,0.11901922
crocodile,cow,0.372965734
crocodile,coyote,0.355256661
crocodile,crab,0.42314489
crocodile,crocodile,1
crocodile,crow,0.260920826
crocodile,cuttlefish,0.355776455
crocodile,deer,0.339627924
crocodile,dingo,0.446285647
crocodile,dog,0.444471209
crocodile,dolphin,0.492169338
crocodile,donkey,0.382848039
crocodile,dove,0.259039578
crocodile,dragonfly,0.346194134
crocodile,duck,0.386859581
crocodile,eagle,0.303759769
crocodile,eel,0.471637771
crocodile,elephant,0.493445269
crocodile,elk,0.203077974
crocodile,emu,0.213340748
crocodile,falcon,0.224241213
crocodile,finch,0.18402392
crocodile,flamingo,0.38692938
crocodile,flea,0.316580577
crocodile,fly,0.206143098
crocodile,fox,0.180488211
crocodile,frog,0.483589845
crocodile,gazelle,0.368925002
crocodile,gecko,0.339428557
crocodile,gibbon,0.167062745
crocodile,giraffe,0.497072669
crocodile,goat,0.446246356
crocodile,goldfish,0.373443013
crocodile,goose,0.345946414
crocodile,gorilla,0.50061309
crocodile,grasshopper,0.310260938
crocodile,hamster,0.373950075
crocodile,hare,0.249955143
crocodile,hawk,0.214435665
crocodile,hedgehog,0.2953297
crocodile,horse,0.264814054
crocodile,hyena,0.498247624
crocodile,jaguar,0.294360176
crocodile,jellyfish,0.369611649
crocodile,kangaroo,0.341951341
crocodile,kiwi,0.214451108
crocodile,koala,0.423994114
crocodile,ladybug,0.213133365
crocodile,lemur,0.287853654
crocodile,lemming,0.187625581
crocodile,leopard,0.423536141
crocodile,lion,0.383909976
crocodile,lizard,0.529762519
crocodile,lobster,0.409390463
crocodile,mammoth,0.302641804
crocodile,mink,0.28432242
crocodile,mole,0.306211349
crocodile,mongoose,0.391258831
crocodile,monkey,0.456975908
crocodile,moose,0.310767199
crocodile,moth,0.144526231
crocodile,mouse,0.319680108
crocodile,mule,0.145606513
crocodile,nightingale,0.135302314
crocodile,nymph,0.33794589
crocodile,octopus,0.422740268
crocodile,okapi,0.354522065
crocodile,ostrich,0.473988891
crocodile,otter,0.336932322
crocodile,owl,0.312239099
crocodile,oyster,0.251800664
crocodile,panda,0.380542163
crocodile,panther,0.308306332
crocodile,parakeet,0.252129938
crocodile,parrot,0.450015327
crocodile,peacock,0.34039666
crocodile,pelican,0.350169449
crocodile,penguin,0.272437618
crocodile,pig,0.487775525
crocodile,pigeon,0.344861196
crocodile,piranha,0.458452232
crocodile,platypus,0.512041157
crocodile,pony,0.210823198
crocodile,poodle,0.334492063
crocodile,prawn,0.447801412
crocodile,puma,0.317582687
crocodile,python,0.340739176
crocodile,rabbit,0.424971904
crocodile,racoon,0.285879515
crocodile,rat,0.403438656
crocodile,rattlesnake,0.355687915
crocodile,raven,0.334016536
crocodile,reindeer,0.293305229
crocodile,rhinoceros,0.442013699
crocodile,robin,0.056753968
crocodile,rooster,0.347471844
crocodile,salamander,0.350797846
crocodile,salmon,0.244531732
crocodile,scallop,0.283578791
crocodile,scorpion,0.442283668
crocodile,seal,0.132650586
crocodile,shark,0.552263854
crocodile,sheep,0.312623604
crocodile,shrimp,0.371921945
crocodile,skunk,0.305654125
crocodile,snail,0.32557507
crocodile,snake,0.536299119
crocodile,sparrow,0.264365186
crocodile,spider,0.292431732
crocodile,squid,0.373273024
crocodile,squirrel,0.340496564
crocodile,starfish,0.345839749
crocodile,stingray,0.365401824
crocodile,stork,0.350491581
crocodile,swallow,0.283804788
crocodile,swan,0.282727396
crocodile,tapir,0.457991073
crocodile,termite,0.268245648
crocodile,tarantula,0.385112365
crocodile,tiger,0.454678014
crocodile,toad,0.460626232
crocodile,tortoise,0.472250689
crocodile,toucan,0.325551735
crocodile,trout,0.246479985
crocodile,turkey,0.056069605
crocodile,turtle,0.53809398
crocodile,walrus,0.396465126
crocodile,wasp,0.226617709
crocodile,weasel,0.357437514
crocodile,whale,0.45220747
crocodile,wolf,0.315499343
crocodile,wombat,0.420069177
crocodile,woodpecker,0.205334873
crocodile,yak,0.254054113
crocodile,zebra,0.415181569
crow,albatross,0.245761942
crow,alligator,0.304140586
crow,ant,0.207492162
crow,antelope,0.201493705
crow,baboon,0.29512534
crow,badger,0.370252578
crow,barracuda,0.061039369
crow,bat,0.233783791
crow,bear,0.292100723
crow,beaver,0.379500407
crow,bee,0.27552487
crow,beetle,0.157756942
crow,bison,0.217187425
crow,blackbird,0.379114745
crow,boa,0.162128346
crow,bonobo,0.219698071
crow,buffalo,0.275383197
crow,bumblebee,0.223325129
crow,butterfly,0.279476668
crow,caiman,0.143929357
crow,camel,0.230166365
crow,canary,0.173812746
crow,carp,0.139793198
crow,cat,0.323120441
crow,caterpillar,0.189202663
crow,catfish,0.194708209
crow,centipede,0.170199745
crow,chameleon,0.182702472
crow,chicken,0.347879487
crow,chimpanzee,0.199828787
crow,chipmunk,0.217367894
crow,cockroach,0.273477974
crow,cod,0.028402092
crow,cow,0.319928738
crow,coyote,0.428626498
crow,crab,0.201598571
crow,crocodile,0.260920826
crow,crow,1
crow,cuttlefish,0.083357027
crow,deer,0.300452073
crow,dingo,0.266501256
crow,dog,0.369412658
crow,dolphin,0.172061026
crow,donkey,0.204891766
crow,dove,0.352879662
crow,dragonfly,0.292879218
crow,duck,0.306753139
crow,eagle,0.3957068
crow,eel,0.14833286
crow,elephant,0.271675781
crow,elk,0.322083542
crow,emu,0.130007243
crow,falcon,0.212685383
crow,finch,0.324855198
crow,flamingo,0.285623744
crow,flea,0.301591516
crow,fly,0.224008634
crow,fox,0.323835683
crow,frog,0.199473497
crow,gazelle,0.119482085
crow,gecko,0.050238508
crow,gibbon,0.179725136
crow,giraffe,0.284142475
crow,goat,0.29952466
crow,goldfish,0.190577773
crow,goose,0.382624273
crow,gorilla,0.261821591
crow,grasshopper,0.261044861
crow,hamster,0.125666543
crow,hare,0.29039494
crow,hawk,0.447637216
crow,hedgehog,0.215149946
crow,horse,0.243911028
crow,hyena,0.327694336
crow,jaguar,0.106952364
crow,jellyfish,0.139957963
crow,kangaroo,0.166258209
crow,kiwi,0.160878548
crow,koala,0.279451185
crow,ladybug,0.233951828
crow,lemur,0.095069369
crow,lemming,0.222178943
crow,leopard,0.107627514
crow,lion,0.270149296
crow,lizard,0.232626534
crow,lobster,0.216448707
crow,mammoth,0.174525566
crow,mink,0.297885201
crow,mole,0.19220923
crow,mongoose,0.22580606
crow,monkey,0.335061179
crow,moose,0.301398297
crow,moth,0.168933647
crow,mouse,0.163546777
crow,mule,0.258247549
crow,nightingale,0.26646842
crow,nymph,0.159637377
crow,octopus,0.156441929
crow,okapi,0.057812095
crow,ostrich,0.343284579
crow,otter,0.284131068
crow,owl,0.374994607
crow,oyster,0.173953206
crow,panda,0.205536997
crow,panther,0.233991786
crow,parakeet,0.21284025
crow,parrot,0.336995928
crow,peacock,0.3068645
crow,pelican,0.304345873
crow,penguin,0.210085903
crow,pig,0.307719721
crow,pigeon,0.328664974
crow,piranha,0.09112847
crow,platypus,0.245135366
crow,pony,0.220172092
crow,poodle,0.219572001
crow,prawn,0.137799796
crow,puma,0.043589288
crow,python,0.107377103
crow,rabbit,0.377158449
crow,racoon,0.213134831
crow,rat,0.269493941
crow,rattlesnake,0.345559356
crow,raven,0.466450395
crow,reindeer,0.236530784
crow,rhinoceros,0.224051296
crow,robin,0.188628795
crow,rooster,0.398731941
crow,salamander,0.130095894
crow,salmon,0.212662605
crow,scallop,0.043715793
crow,scorpion,0.251375652
crow,seal,0.114466267
crow,shark,0.147622145
crow,sheep,0.232801821
crow,shrimp,0.088181481
crow,skunk,0.248606481
crow,snail,0.138979358
crow,snake,0.312788618
crow,sparrow,0.383598104
crow,spider,0.186591613
crow,squid,0.093013795
crow,squirrel,0.305394187
crow,starfish,0.141534663
crow,stingray,0.147970494
crow,stork,0.313932699
crow,swallow,0.406702847
crow,swan,0.341873913
crow,tapir,0.149618902
crow,termite,0.209386598
crow,tarantula,0.318583479
crow,tiger,0.24150428
crow,toad,0.188528378
crow,tortoise,0.206326713
crow,toucan,0.302553342
crow,trout,0.162183196
crow,turkey,0
crow,turtle,0.302826608
crow,walrus,0.198508677
crow,wasp,0.203541505
crow,weasel,0.305740454
crow,whale,0.195789025
crow,wolf,0.376215147
crow,wombat,0.31160273
crow,woodpecker,0.257492262
crow,yak,0.109866829
crow,zebra,0.221060525
cuttlefish,albatross,0.288870879
cuttlefish,alligator,0.322485893
cuttlefish,ant,0.238797544
cuttlefish,antelope,0.127174038
cuttlefish,baboon,0.334133109
cuttlefish,badger,0.147703786
cuttlefish,barracuda,0.243695032
cuttlefish,bat,0.238261494
cuttlefish,bear,0.19226903
cuttlefish,beaver,0.078549134
cuttlefish,bee,0.181360986
cuttlefish,beetle,0.29777109
cuttlefish,bison,0.135943909
cuttlefish,blackbird,0.112924013
cuttlefish,boa,0.183517158
cuttlefish,bonobo,0.293321287
cuttlefish,buffalo,0
cuttlefish,bumblebee,0.198293759
cuttlefish,butterfly,0.212176743
cuttlefish,caiman,0.43775369
cuttlefish,camel,0.163100333
cuttlefish,canary,0.109957487
cuttlefish,carp,0.352043155
cuttlefish,cat,0.200459373
cuttlefish,caterpillar,0.195884454
cuttlefish,catfish,0.43513923
cuttlefish,centipede,0.316904325
cuttlefish,chameleon,0.332440881
cuttlefish,chicken,0.287989266
cuttlefish,chimpanzee,0.30283181
cuttlefish,chipmunk,0.12587075
cuttlefish,cockroach,0.402231114
cuttlefish,cod,0.272208887
cuttlefish,cow,0.164293151
cuttlefish,coyote,0.138469392
cuttlefish,crab,0.471803213
cuttlefish,crocodile,0.355776455
cuttlefish,crow,0.083357027
cuttlefish,cuttlefish,1
cuttlefish,deer,0.150948328
cuttlefish,dingo,0.254610473
cuttlefish,dog,0.219055537
cuttlefish,dolphin,0.42198763
cuttlefish,donkey,0.167547594
cuttlefish,dove,0.151105835
cuttlefish,dragonfly,0.308200967
cuttlefish,duck,0.298823144
cuttlefish,eagle,0.066642096
cuttlefish,eel,0.436893711
cuttlefish,elephant,0.268633263
cuttlefish,elk,0.020839508
cuttlefish,emu,0.1103468
cuttlefish,falcon,0.060009919
cuttlefish,finch,0.140218775
cuttlefish,flamingo,0.193986799
cuttlefish,flea,0.181465748
cuttlefish,fly,0.148939588
cuttlefish,fox,0.002583185
cuttlefish,frog,0.332300514
cuttlefish,gazelle,0.179719644
cuttlefish,gecko,0.31434097
cuttlefish,gibbon,0.068664623
cuttlefish,giraffe,0.331747578
cuttlefish,goat,0.234302811
cuttlefish,goldfish,0.41731946
cuttlefish,goose,0.149690415
cuttlefish,gorilla,0.235165671
cuttlefish,grasshopper,0.179499604
cuttlefish,hamster,0.295380328
cuttlefish,hare,0.110725913
cuttlefish,hawk,0.097562469
cuttlefish,hedgehog,0.315596304
cuttlefish,horse,0.144108407
cuttlefish,hyena,0.325037289
cuttlefish,jaguar,0.048549431
cuttlefish,jellyfish,0.504666964
cuttlefish,kangaroo,0.267415208
cuttlefish,kiwi,0.265627813
cuttlefish,koala,0.308348194
cuttlefish,ladybug,0.209787381
cuttlefish,lemur,0.286501985
cuttlefish,lemming,0.154774196
cuttlefish,leopard,0.254333199
cuttlefish,lion,0.128531309
cuttlefish,lizard,0.3207595
cuttlefish,lobster,0.480034855
cuttlefish,mammoth,0.218211425
cuttlefish,mink,0.206703507
cuttlefish,mole,0.278307873
cuttlefish,mongoose,0.30344088
cuttlefish,monkey,0.236577651
cuttlefish,moose,0.127037338
cuttlefish,moth,0.215242991
cuttlefish,mouse,0.257253633
cuttlefish,mule,0.016897373
cuttlefish,nightingale,0.042234805
cuttlefish,nymph,0.235403942
cuttlefish,octopus,0.502301386
cuttlefish,okapi,0.23185212
cuttlefish,ostrich,0.350078487
cuttlefish,otter,0.2102146
cuttlefish,owl,0.214221233
cuttlefish,oyster,0.318242507
cuttlefish,panda,0.219462876
cuttlefish,panther,0.073175248
cuttlefish,parakeet,0.286432886
cuttlefish,parrot,0.333869893
cuttlefish,peacock,0.170621937
cuttlefish,pelican,0.253801201
cuttlefish,penguin,0.148056723
cuttlefish,pig,0.279588258
cuttlefish,pigeon,0.22034955
cuttlefish,piranha,0.316153359
cuttlefish,platypus,0.411944738
cuttlefish,pony,0.065568305
cuttlefish,poodle,0.199852762
cuttlefish,prawn,0.516416323
cuttlefish,puma,0.055944393
cuttlefish,python,0.238959418
cuttlefish,rabbit,0.240710568
cuttlefish,racoon,0.141876618
cuttlefish,rat,0.258292859
cuttlefish,rattlesnake,0.227660821
cuttlefish,raven,0.101336511
cuttlefish,reindeer,0.21245494
cuttlefish,rhinoceros,0.362519629
cuttlefish,robin,0
cuttlefish,rooster,0.13829701
cuttlefish,salamander,0.275773571
cuttlefish,salmon,0.278967984
cuttlefish,scallop,0.532641626
cuttlefish,scorpion,0.272849476
cuttlefish,seal,0.205703858
cuttlefish,shark,0.468015016
cuttlefish,sheep,0.181421292
cuttlefish,shrimp,0.588351485
cuttlefish,skunk,0.179516138
cuttlefish,snail,0.354775806
cuttlefish,snake,0.331427379
cuttlefish,sparrow,0.188504185
cuttlefish,spider,0.257599902
cuttlefish,squid,0.672205249
cuttlefish,squirrel,0.258125248
cuttlefish,starfish,0.50279559
cuttlefish,stingray,0.47242062
cuttlefish,stork,0.225846968
cuttlefish,swallow,0.241480621
cuttlefish,swan,0.109254211
cuttlefish,tapir,0.307062545
