Animal1,Animal2,weights
ant,scorpion,0.250366307
ant,seal,0.542040098
ant,shark,0.610558918
ant,sheep,0.602399922
ant,shrimp,0.486275245
ant,skunk,0.660018826
ant,snail,0.570383566
ant,snake,0.701726502
ant,sparrow,0.443772619
ant,spider,0.623797844
ant,squid,0.524702658
ant,squirrel,0.569556653
ant,starfish,0.361833671
ant,stingray,0.315497344
ant,stork,0.350424257
ant,swallow,0.61888321
ant,swan,0.547389142
ant,tapir,0.123931407
ant,termite,0.269287629
ant,tarantula,0.370844192
ant,tiger,0.667528066
ant,toad,0.558073636
ant,tortoise,0.441603174
ant,toucan,0.332440195
ant,trout,0.43114552
ant,turkey,0.488871659
ant,turtle,0.648302366
ant,walrus,0.433990347
ant,wasp,0.517843263
ant,weasel,0.493884817
ant,whale,0.478529259
ant,wolf,0.594184826
ant,wombat,0.211147213
ant,woodpecker,0.245047893
ant,yak,0.145770672
ant,zebra,0.464293191
antelope,albatross,0.66792697
antelope,alligator,0.734462732
antelope,ant,0.448197555
antelope,antelope,1
antelope,baboon,0.734179486
antelope,badger,0.453359145
antelope,barracuda,0.788559389
antelope,bat,0.232682578
antelope,bear,0.483284789
antelope,beaver,0.733360942
antelope,bee,0.28658727
antelope,beetle,0.712247655
antelope,bison,0.6477568
antelope,blackbird,0.582634623
antelope,boa,0
antelope,bonobo,0.614817269
antelope,buffalo,0.480599214
antelope,bumblebee,0.728445137
antelope,butterfly,0.581800334
antelope,caiman,0.60675891
antelope,camel,0.545901933
antelope,canary,0.705672807
antelope,carp,0.454321651
antelope,cat,0.329514901
antelope,caterpillar,0.751677007
antelope,catfish,0.1618225
antelope,centipede,0.493464256
antelope,chameleon,0.774442884
antelope,chicken,0.380389067
antelope,chimpanzee,0.642606553
antelope,chipmunk,0.533576181
antelope,cockroach,0.609159256
antelope,cod,0.110343052
antelope,cow,0.555391776
antelope,coyote,0.633270633
antelope,crab,0.633182963
antelope,crocodile,0.711272074
antelope,crow,0.585723045
antelope,cuttlefish,0.51660787
antelope,deer,0.620710892
antelope,dingo,0.617068081
antelope,dog,0.370052252
antelope,dolphin,0.578923963
antelope,donkey,0.558790905
antelope,dove,0.093633943
antelope,dragonfly,0.777852874
antelope,duck,0.385172325
antelope,eagle,0.646019813
antelope,eel,0.319898588
antelope,elephant,0.62607918
antelope,elk,0.414998971
antelope,emu,0.647920259
antelope,falcon,0.594423887
antelope,finch,0.704391108
antelope,flamingo,0.817116614
antelope,flea,0.634168823
antelope,fly,0.284183408
antelope,fox,0.167847357
antelope,frog,0.642763348
antelope,gazelle,0.709345622
antelope,gecko,0.731262435
antelope,gibbon,0.633688186
antelope,giraffe,0.636684372
