Animal1,Animal2,weights
cockroach,catfish,0.263193789
cockroach,centipede,0.316873818
cockroach,chameleon,0.25266283
cockroach,chicken,0.103952445
cockroach,chimpanzee,0.245693117
cockroach,chipmunk,0.220532814
cockroach,cockroach,1
cockroach,cod,0.060012405
cockroach,cow,0.092970402
cockroach,coyote,0.237123883
cockroach,crab,0.201406165
cockroach,crocodile,0.312058704
cockroach,crow,0.178533755
cockroach,cuttlefish,0.173838894
cockroach,deer,0.212635586
cockroach,dingo,0.277448014
cockroach,dog,0.208235444
cockroach,dolphin,0.197945411
cockroach,donkey,0.156623892
cockroach,dove,0.098291801
cockroach,dragonfly,0.339549962
cockroach,duck,0.15061994
cockroach,eagle,0.048189031
cockroach,eel,0.19107381
cockroach,elephant,0.224027163
cockroach,elk,0.111798398
cockroach,emu,0.124383591
cockroach,falcon,0.091192272
cockroach,finch,0.106744404
cockroach,flamingo,0.199513528
cockroach,flea,0.33125288
cockroach,fly,0.034507105
cockroach,fox,0
cockroach,frog,0.368448432
cockroach,gazelle,0.203512428
cockroach,gecko,0.324262303
cockroach,gibbon,0.168516816
cockroach,giraffe,0.336366927
cockroach,goat,0.141519416
cockroach,goldfish,0.297022264
cockroach,goose,0.23818252
cockroach,gorilla,0.268638657
cockroach,grasshopper,0.290938752
cockroach,hamster,0.380318513
cockroach,hare,0.128216389
cockroach,hawk,0.031041134
cockroach,hedgehog,0.305278891
cockroach,horse,0.050966756
cockroach,hyena,0.270595478
cockroach,jaguar,0.040817839
cockroach,jellyfish,0.298241907
cockroach,kangaroo,0.245926595
cockroach,kiwi,0.054791849
cockroach,koala,0.221426468
cockroach,ladybug,0.312271058
cockroach,lemur,0.268287753
cockroach,lemming,0.264601109
cockroach,leopard,0.215721416
cockroach,lion,0.133741638
cockroach,lizard,0.374295003
cockroach,lobster,0.210226607
cockroach,mammoth,0.089774423
cockroach,mink,0.220303397
cockroach,mole,0.252254444
cockroach,mongoose,0.240368406
cockroach,monkey,0.300902591
cockroach,moose,0.163781679
cockroach,moth,0.279993105
cockroach,mouse,0.292209501
cockroach,mule,0.081133273
cockroach,nightingale,0.118783026
cockroach,nymph,0.290165532
cockroach,octopus,0.229006138
cockroach,okapi,0.216380259
cockroach,ostrich,0.332126419
cockroach,otter,0.237465579
cockroach,owl,0.235220445
cockroach,oyster,0.075174461
cockroach,panda,0.115612312
cockroach,panther,0.17054015
cockroach,parakeet,0.269210108
cockroach,parrot,0.362570696
cockroach,peacock,0.149539799
cockroach,pelican,0.188590931
cockroach,penguin,0.143229038
cockroach,pig,0.247547106
cockroach,pigeon,0.240223475
cockroach,piranha,0.210688727
cockroach,platypus,0.334011335
cockroach,pony,0.086921815
cockroach,poodle,0.295792138
cockroach,prawn,0.115781742
cockroach,puma,0.122537926
cockroach,python,0.252475442
cockroach,rabbit,0.266618036
cockroach,racoon,0.184975035
cockroach,rat,0.46118213
cockroach,rattlesnake,0.397085359
cockroach,raven,0.108342901
cockroach,reindeer,0.22887783
cockroach,rhinoceros,0.267747836
cockroach,robin,0.012694743
cockroach,rooster,0.266512121
cockroach,salamander,0.24215551
cockroach,salmon,0.050588775
cockroach,scallop,0.206324314
cockroach,scorpion,0.313066321
cockroach,seal,0
cockroach,shark,0.153142682
cockroach,sheep,0.066955644
cockroach,shrimp,0.09124257
cockroach,skunk,0.282376716
cockroach,snail,0.192479169
cockroach,snake,0.302404211
cockroach,sparrow,0.190133688
cockroach,spider,0.289229375
cockroach,squid,0.185340563
cockroach,squirrel,0.354998584
cockroach,starfish,0.211269026
cockroach,stingray,0.304504751
cockroach,stork,0.23197154
cockroach,swallow,0.167232677
cockroach,swan,0.090184442
cockroach,tapir,0.196820827
cockroach,termite,0.334729437
cockroach,tarantula,0.410329367
cockroach,tiger,0.085118995
cockroach,toad,0.372102289
cockroach,tortoise,0.338531075
cockroach,toucan,0.091437544
cockroach,trout,0.163424209
cockroach,turkey,0
cockroach,turtle,0.224463834
cockroach,walrus,0.231569671
cockroach,wasp,0.244631478
cockroach,weasel,0.261530196
cockroach,whale,0.088974522
cockroach,wolf,0.198460724
cockroach,wombat,0.278338523
cockroach,woodpecker,0.313989348
cockroach,yak,0.140508131
cockroach,zebra,0.240714922
cod,albatross,0.12451839
cod,alligator,0.137288594
cod,ant,0.04773096
cod,antelope,0.154285175
cod,baboon,0.049031965
cod,badger,0.044173035
cod,barracuda,0.202744547
cod,bat,0.142866441
cod,bear,0.035758191
cod,beaver,0.13517878
cod,bee,0.002855243
cod,beetle,0.062347873
cod,bison,0.179920516
cod,blackbird,0
cod,boa,0.039931313
cod,bonobo,0.029971138
cod,buffalo,0.142576148
cod,bumblebee,0.072855219
cod,butterfly,0.014513322
cod,caiman,0.011815273
cod,camel,0
cod,canary,0.209211151
cod,carp,0.294617445
cod,cat,0.137572726
cod,caterpillar,0
cod,catfish,0.323129912
cod,centipede,0.011087832
cod,chameleon,0
cod,chicken,0.282204176
cod,chimpanzee,0.004573558
cod,chipmunk,0
cod,cockroach,0.060012405
cod,cod,1
cod,cow,0.099925055
cod,coyote,0
cod,crab,0.395219416
cod,crocodile,0.117179421
cod,crow,0.064249605
cod,cuttlefish,0.20177499
cod,deer,0.183994077
cod,dingo,0
cod,dog,0.080097158
cod,dolphin,0.182670171
cod,donkey,0.04300044
cod,dove,0.10820298
cod,dragonfly,0.021724472
cod,duck,0.250923554
cod,eagle,0.079866631
cod,eel,0.265830011
cod,elephant,0.145672307
cod,elk,0.221806188
cod,emu,0.191157097
cod,falcon,0.080045636
cod,finch,0.05431139
cod,flamingo,0
cod,flea,0.122240039
cod,fly,0.128306929
cod,fox,0.066606507
cod,frog,0.14163129
cod,gazelle,0.054779606
cod,gecko,0.037205664
cod,gibbon,0.112009119
cod,giraffe,0.086538518
cod,goat,0.224072081
cod,goldfish,0.168764956
cod,goose,0.18655349
cod,gorilla,0.031352622
cod,grasshopper,0.062602442
cod,hamster,0
cod,hare,0.181360351
cod,hawk,0.029058473
cod,hedgehog,0.10344666
cod,horse,0.035915495
cod,hyena,0.056288069
cod,jaguar,0
cod,jellyfish,0.185445722
cod,kangaroo,0.127781496
cod,kiwi,0.025295362
cod,koala,0.102764046
cod,ladybug,0.103484676
cod,lemur,0.059109426
cod,lemming,0.047663989
cod,leopard,0.129195338
cod,lion,0.082983973
cod,lizard,0.138971227
cod,lobster,0.478448838
cod,mammoth,0.128355086
cod,mink,0.208161853
cod,mole,0.221241743
cod,mongoose,0
cod,monkey,0
cod,moose,0.163171745
cod,moth,0.079398464
cod,mouse,0.123179
cod,mule,0.022409947
cod,nightingale,0.004534389
cod,nymph,0.086092925
cod,octopus,0.225017148
cod,okapi,0.103084418
cod,ostrich,0.228426378
cod,otter,0.203355694
cod,owl,0.129255269
cod,oyster,0.421451693
cod,panda,0
cod,panther,0.114846165
cod,parakeet,0.05626727
cod,parrot,0.139317467
cod,peacock,0.07105291
cod,pelican,0.138036306
cod,penguin,0.124943132
cod,pig,0.15327805
cod,pigeon,0.162429276
cod,piranha,0.122896508
cod,platypus,0.015917229
cod,pony,0
cod,poodle,0.047468212
cod,prawn,0.21449382
cod,puma,0.001441781
cod,python,0.080446112
cod,rabbit,0.154706513
cod,racoon,0
cod,rat,0.112654612
cod,rattlesnake,0.093872863
cod,raven,0.005068455
cod,reindeer,0.202800296
cod,rhinoceros,0.095474983
cod,robin,0
cod,rooster,0.013166127
cod,salamander,0.09526182
cod,salmon,0.483501464
cod,scallop,0.361204839
cod,scorpion,0
cod,seal,0.085248478
cod,shark,0.360329352
cod,sheep,0.203363918
cod,shrimp,0.40426915
cod,skunk,0.089494584
cod,snail,0.112881877
cod,snake,0.128562606
cod,sparrow,0.13404347
cod,spider,0.043412275
cod,squid,0.376546099
cod,squirrel,0.120436127
cod,starfish,0.127308567
cod,stingray,0.08603042
cod,stork,0.116153919
cod,swallow,0.159076732
cod,swan,0.171337782
cod,tapir,0
cod,termite,0
cod,tarantula,0
cod,tiger,0.122503927
cod,toad,0.111361059
cod,tortoise,0.116416164
cod,toucan,0
cod,trout,0.432730688
cod,turkey,0.088324216
cod,turtle,0.227250469
cod,walrus,0.237493163
cod,wasp,0.006672369
cod,weasel,0.016048769
cod,whale,0.402476375
cod,wolf,0.116173425
cod,wombat,0
cod,woodpecker,0.062785638
cod,yak,0.01900032
cod,zebra,0.187807681
cow,albatross,0.092583832
cow,alligator,0.232725977
cow,ant,0.121307871
cow,antelope,0.21426935
cow,baboon,0.126641876
cow,badger,0.135899696
cow,barracuda,0.014259487
cow,bat,0.029205768
cow,bear,0.271212892
cow,beaver,0.181073414
cow,bee,0.123646411
cow,beetle,0.211289526
cow,bison,0.34419602
cow,blackbird,0.044059621
cow,boa,0.058816367
cow,bonobo,0.013552962
cow,buffalo,0.272364247
cow,bumblebee,0
cow,butterfly,0.02370522
cow,caiman,0.021610398
cow,camel,0.30347392
cow,canary,0.092427931
cow,carp,0.112317047
cow,cat,0.33729466
cow,caterpillar,0.083809718
cow,catfish,0.241527146
cow,centipede,0.058410672
cow,chameleon,0.03177415
cow,chicken,0.43937389
cow,chimpanzee,0.162739575
cow,chipmunk,0.00490052
cow,cockroach,0.092970402
cow,cod,0.099925055
cow,cow,1
cow,coyote,0.207272614
cow,crab,0.243278765
cow,crocodile,0.266141169
cow,crow,0.225483167
cow,cuttlefish,0
cow,deer,0.383136045
cow,dingo,0.204744126
cow,dog,0.40494767
cow,dolphin,0.190259895
cow,donkey,0.28308424
cow,dove,0.132952171
cow,dragonfly,0
cow,duck,0.267134622
cow,eagle,0.140808481
cow,eel,0.223529265
cow,elephant,0.411686799
cow,elk,0.384192996
cow,emu,0.142834241
cow,falcon,0
cow,finch,0.013061278
cow,flamingo,0.0166296
cow,flea,0.14776126
cow,fly,0.132170338
cow,fox,0.131388769
cow,frog,0.162974452
cow,gazelle,0.109333978
cow,gecko,0.060182318
cow,gibbon,0
cow,giraffe,0.198370754
cow,goat,0.562648271
cow,goldfish,0.162150415
cow,goose,0.271115109
cow,gorilla,0.164811358
cow,grasshopper,0.048512883
cow,hamster,0.180803693
cow,hare,0.231741798
cow,hawk,0.074666773
cow,hedgehog,0.105661513
cow,horse,0.420929659
cow,hyena,0.149321274
cow,jaguar,0.143985779
cow,jellyfish,0.098236154
cow,kangaroo,0.245292388
cow,kiwi,0.026694199
cow,koala,0.108246082
cow,ladybug,0
cow,lemur,0.079096812
cow,lemming,0.000153011
cow,leopard,0.213955448
cow,lion,0.258203723
cow,lizard,0.164817492
cow,lobster,0.172524842
cow,mammoth,0.191144494
cow,mink,0.25630561
cow,mole,0.140823531
cow,mongoose,0
cow,monkey,0.32225209
cow,moose,0.290308453
cow,moth,0.121330774
cow,mouse,0.288079529
cow,mule,0.267815439
cow,nightingale,0.071241612
cow,nymph,0.071708786
cow,octopus,0.044416048
cow,okapi,0
cow,ostrich,0.320524822
cow,otter,0.153492702
cow,owl,0.169491733
cow,oyster,0.22058035
cow,panda,0.225017691
cow,panther,0.023361053
cow,parakeet,0.077795678
cow,parrot,0.18769575
cow,peacock,0.138158345
cow,pelican,0.063050335
cow,penguin,0.092756706
cow,pig,0.53517414
cow,pigeon,0.22832867
cow,piranha,0.062081348
cow,platypus,0.089168037
cow,pony,0.265724133
cow,poodle,0.213681415
cow,prawn,0.194133196
cow,puma,0
cow,python,0.010150425
cow,rabbit,0.369132848
cow,racoon,0
cow,rat,0.323552737
cow,rattlesnake,0.144552283
cow,raven,0.07674335
cow,reindeer,0.289910479
cow,rhinoceros,0.21343343
cow,robin,0.059482952
cow,rooster,0.294711741
cow,salamander,0.058181861
cow,salmon,0.256187906
cow,scallop,0.082347384
cow,scorpion,0.028672342
cow,seal,0.229636143
cow,shark,0.250520735
cow,sheep,0.596968401
cow,shrimp,0.222327687
cow,skunk,0.107135362
cow,snail,0.066528732
cow,snake,0.30946859
cow,sparrow,0
cow,spider,0.126459467
cow,squid,0.099312403
cow,squirrel,0.201991343
cow,starfish,0.116055232
cow,stingray,0.065450003
cow,stork,0.051843336
cow,swallow,0.131768452
cow,swan,0.132598349
cow,tapir,0.053092748
cow,termite,0.025329708
cow,tarantula,0.015589804
cow,tiger,0.190702863
cow,toad,0.113036891
cow,tortoise,0.120926166
cow,toucan,0
cow,trout,0.201160756
cow,turkey,0.156492928
cow,turtle,0.185422157
cow,walrus,0.139594619
cow,wasp,0
cow,weasel,0.126984665
cow,whale,0.334301313
cow,wolf,0.261004219
cow,wombat,0.021106083
cow,woodpecker,0.071253332
cow,yak,0.248830317
cow,zebra,0.196362179
coyote,albatross,0.108446891
coyote,alligator,0.31636076
coyote,ant,0.256263981
coyote,antelope,0.378314339
coyote,baboon,0.098970727
coyote,badger,0.457121259
coyote,barracuda,0.132397186
coyote,bat,0.140728636
coyote,bear,0.340649544
coyote,beaver,0.395455242
coyote,bee,0.193873112
coyote,beetle,0.228629986
coyote,bison,0.336386994
coyote,blackbird,0.145534422
coyote,boa,0.161089694
coyote,bonobo,0.130482456
coyote,buffalo,0.198303566
coyote,bumblebee,0.179628976
coyote,butterfly,0.137661517
coyote,caiman,0.139951811
coyote,camel,0.299661893
coyote,canary,0.145572611
coyote,carp,0.114181942
coyote,cat,0.38264305
coyote,caterpillar,0.144822757
coyote,catfish,0.11855321
coyote,centipede,0.092985627
coyote,chameleon,0.205721399
coyote,chicken,0.107431936
coyote,chimpanzee,0.243422336
coyote,chipmunk,0.242397467
coyote,cockroach,0.237123883
coyote,cod,0
coyote,cow,0.207272614
coyote,coyote,1
coyote,crab,0.072154356
coyote,crocodile,0.275258594
coyote,crow,0.2517608
coyote,cuttlefish,0.003044594
coyote,deer,0.497587416
coyote,dingo,0.349985282
coyote,dog,0.378051555
coyote,dolphin,0.147696914
coyote,donkey,0.235639722
coyote,dove,0.254568057
coyote,dragonfly,0.158450719
coyote,duck,0.261223524
coyote,eagle,0.26320443
coyote,eel,0.13189721
coyote,elephant,0.235433247
coyote,elk,0.465499624
coyote,emu,0.062096577
coyote,falcon,0.236282373
coyote,finch,0.197039627
coyote,flamingo,0.192566716
coyote,flea,0.280769943
coyote,fly,0.094745711
coyote,fox,0.291961692
coyote,frog,0.234594222
coyote,gazelle,0.21846684
coyote,gecko,0.214552969
coyote,gibbon,0.069410297
coyote,giraffe,0.28558148
coyote,goat,0.372021493
coyote,goldfish,0.0923109
coyote,goose,0.254486752
coyote,gorilla,0.229308949
coyote,grasshopper,0.20376787
coyote,hamster,0.149081568
coyote,hare,0.273263369
coyote,hawk,0.099971336
coyote,hedgehog,0.248598866
coyote,horse,0.230961821
coyote,hyena,0.324069139
coyote,jaguar,0.196154004
coyote,jellyfish,0.150107949
coyote,kangaroo,0.261341354
coyote,kiwi,0.02825675
coyote,koala,0.208660137
coyote,ladybug,0.111495068
coyote,lemur,0.20416099
coyote,lemming,0.080478704
coyote,leopard,0.276999747
coyote,lion,0.269346558
coyote,lizard,0.362747864
coyote,lobster,0.087362401
coyote,mammoth,0.172824771
coyote,mink,0.306489846
coyote,mole,0.212401588
coyote,mongoose,0.313551626
coyote,monkey,0.23486873
coyote,moose,0.401955605
coyote,moth,0.143929365
coyote,mouse,0.265115625
coyote,mule,0.404321341
coyote,nightingale,0.038299867
coyote,nymph,0.195719789
coyote,octopus,0.151440095
coyote,okapi,0.084629079
coyote,ostrich,0.191584782
coyote,otter,0.311495273
coyote,owl,0.267040914
coyote,oyster,0.073073317
coyote,panda,0.131005077
coyote,panther,0.214056388
coyote,parakeet,0.089002484
coyote,parrot,0.151200799
coyote,peacock,0.102201036
coyote,pelican,0.191771755
coyote,penguin,0.152230871
coyote,pig,0.216783983
coyote,pigeon,0.201804005
coyote,piranha,0.251719336
coyote,platypus,0.197295006
coyote,pony,0.323906092
coyote,poodle,0.190560289
coyote,prawn,0
coyote,puma,0.148749635
coyote,python,0.190624345
coyote,rabbit,0.46686534
coyote,racoon,0.194687523
coyote,rat,0.316806368
coyote,rattlesnake,0.366211685
coyote,raven,0.325720974
coyote,reindeer,0.288459413
coyote,rhinoceros,0.187107348
coyote,robin,0.095191983
coyote,rooster,0.278727426
coyote,salamander,0.216191849
coyote,salmon,0.102339333
coyote,scallop,0.01971033
coyote,scorpion,0.208566693
coyote,seal,0.037762734
coyote,shark,0.286363259
coyote,sheep,0.349399066
coyote,shrimp,0
coyote,skunk,0.387823503
coyote,snail,0.141713027
coyote,snake,0.32491562
coyote,sparrow,0.221259627
coyote,spider,0.199329817
coyote,squid,0.089877673
coyote,squirrel,0.443277151
coyote,starfish,0.124455572
coyote,stingray,0.122850734
coyote,stork,0.151795326
coyote,swallow,0.177932907
coyote,swan,0.190997545
coyote,tapir,0.176893457
coyote,termite,0.158986651
coyote,tarantula,0.192395777
coyote,tiger,0.106753832
coyote,toad,0.29966971
coyote,tortoise,0.31617585
coyote,toucan,0.121047326
coyote,trout,0.258017446
coyote,turkey,0.05895306
coyote,turtle,0.233681489
coyote,walrus,0.191415953
coyote,wasp,0.047850869
coyote,weasel,0.331503684
coyote,whale,0.162304362
coyote,wolf,0.474560639
coyote,wombat,0.194708524
coyote,woodpecker,0.198492439
coyote,yak,0.225011273
coyote,zebra,0.342357266
crab,albatross,0.144435552
crab,alligator,0.331279735
crab,ant,0.270886529
crab,antelope,0.179440481
crab,baboon,0.16275283
crab,badger,0.142645332
crab,barracuda,0.151915636
crab,bat,0.20523455
crab,bear,0.14356551
crab,beaver,0.13395922
crab,bee,0.14031046
crab,beetle,0.255578242
crab,bison,0.112117217
crab,blackbird,0.053141953
crab,boa,0.144015705
crab,bonobo,0.088344016
crab,buffalo,0.10020493
crab,bumblebee,0.159793827
crab,butterfly,0.237395457
crab,caiman,0.144220416
crab,camel,0.166991056
crab,canary,0.174777635
crab,carp,0.229161702
crab,cat,0.245893519
crab,caterpillar,0.16113609
crab,catfish,0.448833906
crab,centipede,0.29936807
crab,chameleon,0.153246366
crab,chicken,0.466976441
crab,chimpanzee,0.117300426
crab,chipmunk,0.01691744
crab,cockroach,0.201406165
crab,cod,0.395219416
crab,cow,0.243278765
crab,coyote,0.072154356
crab,crab,1
crab,crocodile,0.260788432
crab,crow,0.216269813
crab,cuttlefish,0.255622644
crab,deer,0.237637905
crab,dingo,0.013478781
crab,dog,0.266852122
crab,dolphin,0.276468843
crab,donkey,0.146815886
crab,dove,0.258329748
crab,dragonfly,0.249411471
crab,duck,0.282865878
crab,eagle,0.115622318
crab,eel,0.417285555
crab,elephant,0.280565837
crab,elk,0.177257229
crab,emu,0.033876911
crab,falcon,0.061920488
crab,finch,0.028560178
crab,flamingo,0.157677967
crab,flea,0.235816874
crab,fly,0.119100634
crab,fox,0.034290196
crab,frog,0.359623794
crab,gazelle,0.133929686
crab,gecko,0.211587581
crab,gibbon,0.17226374
crab,giraffe,0.156789027
crab,goat,0.396718997
crab,goldfish,0.216120687
crab,goose,0.32864373
crab,gorilla,0.124866089
crab,grasshopper,0.208329306
crab,hamster,0.18774849
crab,hare,0.156131771
crab,hawk,0.177498908
crab,hedgehog,0.203292869
crab,horse,0.157417803
crab,hyena,0.125953451
crab,jaguar,0.073975045
crab,jellyfish,0.357211504
crab,kangaroo,0.131921583
crab,kiwi,0.208029026
crab,koala,0.042259908
crab,ladybug,0.181367465
crab,lemur,0.172872585
crab,lemming,0.059617884
crab,leopard,0.299273999
crab,lion,0.219473454
crab,lizard,0.31669129
crab,lobster,0.74026362
crab,mammoth,0.12917997
crab,mink,0.216967812
crab,mole,0.298936605
crab,mongoose,0.129432974
crab,monkey,0.284861131
crab,moose,0.232026199
crab,moth,0.274612097
crab,mouse,0.187016604
crab,mule,0.030973943
crab,nightingale,0.10157684
crab,nymph,0.2078664
crab,octopus,0.424558899
crab,okapi,0
crab,ostrich,0.340805282
crab,otter,0.24774742
crab,owl,0.292764695
crab,oyster,0.512926049
crab,panda,0.099659699
crab,panther,0.151812567
crab,parakeet,0.203521637
crab,parrot,0.320666435
crab,peacock,0.153673622
crab,pelican,0.226478587
crab,penguin,0.225851511
crab,pig,0.274630615
crab,pigeon,0.231625558
crab,piranha,0.249638725
crab,platypus,0.147847696
crab,pony,0.059725207
crab,poodle,0.159751876
crab,prawn,0.439028285
crab,puma,0
crab,python,0.177319066
crab,rabbit,0.207128805
crab,racoon,0.039142717
crab,rat,0.264278267
crab,rattlesnake,0.253603603
crab,raven,0.103351172
crab,reindeer,0.20724688
crab,rhinoceros,0.167079943
crab,robin,0
crab,rooster,0.205270768
crab,salamander,0.265530813
crab,salmon,0.497795282
crab,scallop,0.516168858
crab,scorpion,0.280620353
crab,seal,0.177020123
crab,shark,0.3626569
crab,sheep,0.205501593
crab,shrimp,0.682852475
crab,skunk,0.182695596
crab,snail,0.278622947
crab,snake,0.383428794
crab,sparrow,0.190980147
crab,spider,0.371131768
crab,squid,0.524751528
crab,squirrel,0.255563068
crab,starfish,0.291596491
crab,stingray,0.222554045
crab,stork,0.132136831
crab,swallow,0.175187046
crab,swan,0.139792733
crab,tapir,0.085164467
crab,termite,0.243523306
crab,tarantula,0.254097727
crab,tiger,0.162394328
crab,toad,0.164616628
crab,tortoise,0.333217336
crab,toucan,0.12644483
crab,trout,0.407479086
crab,turkey,0.045945911
crab,turtle,0.434264315
crab,walrus,0.26594303
crab,wasp,0.170603041
crab,weasel,0.130184914
crab,whale,0.366742911
crab,wolf,0.189628599
crab,wombat,0.112992211
crab,woodpecker,0.194569055
crab,yak,0.124749226
crab,zebra,0.216406097
crocodile,albatross,0.197229025
crocodile,alligator,0.63149981
crocodile,ant,0.27555545
crocodile,antelope,0.252925129
crocodile,baboon,0.11828456
crocodile,badger,0.16636521
crocodile,barracuda,0.110664913
crocodile,bat,0.161675917
crocodile,bear,0.232603699
crocodile,beaver,0.243846934
crocodile,bee,0.238081565
crocodile,beetle,0.241434257
crocodile,bison,0.233839185
crocodile,blackbird,0.126768683
crocodile,boa,0.174115925
crocodile,bonobo,0.070222182
crocodile,buffalo,0.148108423
crocodile,bumblebee,0.170950961
crocodile,butterfly,0.230347004
crocodile,caiman,0.363053733
crocodile,camel,0.223282857
crocodile,canary,0.099107144
crocodile,carp,0.134504677
crocodile,cat,0.335564596
crocodile,caterpillar,0.110136564
crocodile,catfish,0.387473457
crocodile,centipede,0.145836481
crocodile,chameleon,0.192596813
crocodile,chicken,0.193151702
crocodile,chimpanzee,0.24446689
crocodile,chipmunk,0.021927615
crocodile,cockroach,0.312058704
crocodile,cod,0.117179421
crocodile,cow,0.266141169
crocodile,coyote,0.275258594
crocodile,crab,0.260788432
crocodile,crocodile,1
crocodile,crow,0.26691701
crocodile,cuttlefish,0.168651674
crocodile,deer,0.29414439
crocodile,dingo,0.272882414
crocodile,dog,0.276823945
crocodile,dolphin,0.297336379
crocodile,donkey,0.280976967
crocodile,dove,0.148132123
crocodile,dragonfly,0.280100631
crocodile,duck,0.239350412
crocodile,eagle,0.21762893
crocodile,eel,0.247638278
crocodile,elephant,0.414329829
crocodile,elk,0.207876773
crocodile,emu,0.084929454
crocodile,falcon,0.140043274
crocodile,finch,0.100185641
crocodile,flamingo,0.209816578
crocodile,flea,0.167465957
crocodile,fly,0.129029678
crocodile,fox,0.078946484
crocodile,frog,0.279580861
crocodile,gazelle,0.245917525
crocodile,gecko,0.281794088
crocodile,gibbon,0.167478407
crocodile,giraffe,0.355709649
crocodile,goat,0.262909244
crocodile,goldfish,0.211901022
crocodile,goose,0.193309234
crocodile,gorilla,0.389365407
crocodile,grasshopper,0.137449039
crocodile,hamster,0.247867975
crocodile,hare,0.195377775
crocodile,hawk,0.0704457
crocodile,hedgehog,0.143430483
crocodile,horse,0.231086213
crocodile,hyena,0.343258546
crocodile,jaguar,0.2239889
crocodile,jellyfish,0.252341034
crocodile,kangaroo,0.382294559
crocodile,kiwi,0.197363244
crocodile,koala,0.260708995
crocodile,ladybug,0.106620814
crocodile,lemur,0.158503743
crocodile,lemming,0.106030668
crocodile,leopard,0.432679056
crocodile,lion,0.316872154
crocodile,lizard,0.520683343
crocodile,lobster,0.236856299
crocodile,mammoth,0.195382982
crocodile,mink,0.269843102
crocodile,mole,0.16883007
crocodile,mongoose,0.235160528
crocodile,monkey,0.328584806
crocodile,moose,0.18145427
crocodile,moth,0.219830271
crocodile,mouse,0.220059632
crocodile,mule,0.149710485
crocodile,nightingale,0.013453064
crocodile,nymph,0.15513083
crocodile,octopus,0.257987862
crocodile,okapi,0.21393955
crocodile,ostrich,0.475116029
crocodile,otter,0.260643116
crocodile,owl,0.25203626
crocodile,oyster,0.195696444
crocodile,panda,0.267401658
crocodile,panther,0.329696112
crocodile,parakeet,0.220631463
crocodile,parrot,0.364504142
crocodile,peacock,0.205037265
crocodile,pelican,0.252803671
crocodile,penguin,0.223373239
crocodile,pig,0.309750935
crocodile,pigeon,0.198693256
crocodile,piranha,0.240884714
crocodile,platypus,0.22872503
crocodile,pony,0.215194013
crocodile,poodle,0.155595361
crocodile,prawn,0.29489798
crocodile,puma,0.182388021
crocodile,python,0.398147802
crocodile,rabbit,0.32153015
crocodile,racoon,0.013682181
crocodile,rat,0.340411808
crocodile,rattlesnake,0.278049915
crocodile,raven,0.184140035
crocodile,reindeer,0.129760646
crocodile,rhinoceros,0.292066379
crocodile,robin,0
crocodile,rooster,0.218836468
crocodile,salamander,0.201881823
crocodile,salmon,0.174222448
crocodile,scallop,0.264733251
crocodile,scorpion,0.343063232
crocodile,seal,0.17599664
crocodile,shark,0.532387389
crocodile,sheep,0.27457504
crocodile,shrimp,0.289252776
crocodile,skunk,0.163025077
crocodile,snail,0.301106896
crocodile,snake,0.444362302
crocodile,sparrow,0.097434664
crocodile,spider,0.289020099
crocodile,squid,0.26875864
crocodile,squirrel,0.236123134
crocodile,starfish,0.209180835
crocodile,stingray,0.422362327
crocodile,stork,0.072487194
crocodile,swallow,0.220783193
crocodile,swan,0.192138448
crocodile,tapir,0.256031544
crocodile,termite,0.123600327
crocodile,tarantula,0.226521253
crocodile,tiger,0.361071565
crocodile,toad,0.281426466
crocodile,tortoise,0.409621699
crocodile,toucan,0.180197309
crocodile,trout,0.253874057
crocodile,turkey,0.015882861
crocodile,turtle,0.428523163
crocodile,walrus,0.231797067
crocodile,wasp,0.174907473
crocodile,weasel,0.202146374
crocodile,whale,0.318557869
crocodile,wolf,0.250638128
crocodile,wombat,0.157197231
crocodile,woodpecker,0.23308756
crocodile,yak,0.125023128
crocodile,zebra,0.346061337
crow,albatross,0.166206337
crow,alligator,0.276713335
crow,ant,0.277502989
crow,antelope,0.173202686
crow,baboon,0.0872511
crow,badger,0.160800892
crow,barracuda,0.084832701
crow,bat,0.151650598
crow,bear,0.181588114
crow,beaver,0.224308439
crow,bee,0.282970423
crow,beetle,0.251914279
crow,bison,0.249795991
crow,blackbird,0.23464773
crow,boa,0.220047328
crow,bonobo,0.05751437
crow,buffalo,0.247866028
crow,bumblebee,0.140089294
crow,butterfly,0.206536764
crow,caiman,0.119074143
crow,camel,0.080370699
crow,canary,0.094321135
crow,carp,0.172393293
crow,cat,0.272377327
crow,caterpillar,0.060215236
crow,catfish,0.273476696
crow,centipede,0.111920156
crow,chameleon,0.107367187
crow,chicken,0.14089699
crow,chimpanzee,0.141836834
crow,chipmunk,0.093839565
crow,cockroach,0.178533755
crow,cod,0.064249605
crow,cow,0.225483167
crow,coyote,0.2517608
crow,crab,0.216269813
crow,crocodile,0.26691701
crow,crow,1
crow,cuttlefish,0.085373087
crow,deer,0.279314839
crow,dingo,0.179163732
crow,dog,0.297943385
crow,dolphin,0.219109823
crow,donkey,0.086799927
crow,dove,0.214132245
crow,dragonfly,0.220668489
crow,duck,0.252707696
crow,eagle,0.268885114
crow,eel,0.154140586
crow,elephant,0.265216543
crow,elk,0.279601944
crow,emu,0.040809893
crow,falcon,0.184167398
crow,finch,0.142204585
